Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Location,Discount_Applied,Return_Flag,Order_Amount,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Return_Prob
ORD00003345,PROD00003345,USER00003345,2023-04-09,,234.71,2,,Not Returned,,21,City12,31.07,0,469.42,True,False,False,False,False,True,False,False,False,True,0.5305368136709379
ORD00003348,PROD00003348,USER00003348,2023-02-20,,494.58,3,,Not Returned,,28,City22,43.58,0,1483.74,True,False,False,True,False,False,False,False,False,True,0.5249928232584578
ORD00003350,PROD00003350,USER00003350,2023-10-20,,395.18,2,,Not Returned,,52,City14,18.31,0,790.36,False,True,False,False,False,False,True,False,False,True,0.512487275469281
ORD00003351,PROD00003351,USER00003351,2023-04-01,,340.52,1,,Not Returned,,36,City42,12.02,0,340.52,False,False,False,False,True,True,False,False,False,False,0.5063058890579984
ORD00003354,PROD00003354,USER00003354,2023-08-26,2023-09-18,368.51,2,Wrong item,Returned,23.0,62,City42,24.28,1,737.02,False,False,False,False,True,False,True,False,False,False,0.5077196514910345
ORD00003360,PROD00003360,USER00003360,2024-08-19,2023-09-01,107.52,5,Defective,Returned,-353.0,42,City6,36.34,1,537.6,True,False,False,False,True,False,True,False,False,False,0.5272501632085426
ORD00003363,PROD00003363,USER00003363,2024-10-26,2024-05-11,167.73,1,Changed mind,Returned,-168.0,51,City20,9.68,1,167.73,False,True,False,False,True,False,True,False,False,False,0.5011098305905916
ORD00003364,PROD00003364,USER00003364,2023-11-16,,462.09,4,,Not Returned,,48,City66,11.13,0,1848.36,True,False,False,True,False,True,False,False,False,False,0.510175335381809
ORD00003365,PROD00003365,USER00003365,2024-02-07,2024-02-04,260.72,1,Changed mind,Returned,-3.0,54,City42,44.07,1,260.72,False,True,False,True,False,False,False,True,False,True,0.5269814053979197
ORD00003366,PROD00003366,USER00003366,2023-10-11,,132.08,1,,Not Returned,,37,City78,44.7,0,132.08,True,False,False,False,False,False,False,False,False,False,0.5158552542715543
ORD00003371,PROD00003371,USER00003371,2024-08-08,2024-11-16,320.99,5,Wrong item,Returned,100.0,62,City20,28.91,1,1604.95,True,False,False,True,False,False,False,False,False,True,0.5137298427039759
ORD00003372,PROD00003372,USER00003372,2023-10-12,,210.51,4,,Not Returned,,35,City36,30.03,0,842.04,False,True,False,False,False,False,False,True,False,True,0.5049812028932122
ORD00003373,PROD00003373,USER00003373,2023-04-10,2024-12-06,117.56,1,Defective,Returned,606.0,53,City11,38.1,1,117.56,True,False,False,False,False,False,False,False,False,True,0.5159078323794433
ORD00003375,PROD00003375,USER00003375,2023-04-21,2023-01-15,36.05,2,Changed mind,Returned,-96.0,43,City21,34.91,1,72.1,False,True,False,False,False,False,True,False,False,True,0.5297212255460809
ORD00003377,PROD00003377,USER00003377,2024-10-06,,457.93,1,,Not Returned,,29,City81,36.71,0,457.93,False,True,False,False,True,False,False,False,True,True,0.5026371489380316
ORD00003378,PROD00003378,USER00003378,2024-03-22,,29.98,1,,Not Returned,,42,City63,10.93,0,29.98,False,True,False,True,False,False,True,False,False,True,0.5175241296058349
ORD00003379,PROD00003379,USER00003379,2023-05-20,,482.0,3,,Not Returned,,66,City43,28.9,0,1446.0,True,False,False,True,False,False,True,False,False,True,0.5262455726301027
ORD00003381,PROD00003381,USER00003381,2024-12-06,,169.05,2,,Not Returned,,41,City7,28.59,0,338.1,False,False,False,True,False,False,False,False,True,True,0.5011683121691177
ORD00003385,PROD00003385,USER00003385,2024-06-21,2023-12-10,368.97,1,Changed mind,Returned,-194.0,43,City73,29.84,1,368.97,True,False,False,False,False,True,False,False,False,True,0.5301573532447909
ORD00003389,PROD00003389,USER00003389,2024-07-14,,281.49,5,,Not Returned,,66,City4,38.26,0,1407.45,False,False,False,False,True,False,False,False,False,False,0.5044709643028565
ORD00003392,PROD00003392,USER00003392,2023-12-02,2023-09-02,205.52,5,Wrong item,Returned,-91.0,60,City9,42.88,1,1027.6000000000001,False,False,False,False,True,False,False,False,True,True,0.5030560987714263
ORD00003393,PROD00003393,USER00003393,2023-10-28,2023-09-03,221.52,3,Wrong item,Returned,-55.0,27,City30,47.38,1,664.5600000000001,True,False,False,False,False,True,False,False,False,False,0.5386114919253475
ORD00003397,PROD00003397,USER00003397,2023-06-27,2024-06-13,248.33,2,Changed mind,Returned,352.0,32,City11,39.49,1,496.66,False,False,False,True,False,False,False,False,False,False,0.5183852791182149
ORD00003398,PROD00003398,USER00003398,2023-08-05,,324.78,1,,Not Returned,,41,City88,7.26,0,324.78,True,False,False,True,False,True,False,False,False,False,0.5155205363172564
ORD00003399,PROD00003399,USER00003399,2023-03-07,,421.56,5,,Not Returned,,28,City75,42.73,0,2107.8,False,True,False,False,False,True,False,False,False,False,0.5267285966459975
ORD00003402,PROD00003402,USER00003402,2024-08-04,,399.19,1,,Not Returned,,53,City57,26.45,0,399.19,False,False,False,False,True,False,True,False,False,False,0.5115133388522018
ORD00003403,PROD00003403,USER00003403,2024-12-26,2023-09-22,78.18,5,Defective,Returned,-461.0,30,City71,0.22,1,390.90000000000003,False,True,False,True,False,True,False,False,False,False,0.5166699859631533
ORD00003404,PROD00003404,USER00003404,2023-06-19,2024-09-24,18.4,5,Defective,Returned,463.0,23,City26,47.77,1,92.0,False,True,False,False,False,True,False,False,False,True,0.5547553454660781
ORD00003405,PROD00003405,USER00003405,2024-06-08,2023-02-06,191.79,2,Wrong item,Returned,-488.0,23,City10,43.94,1,383.58,False,True,False,False,True,False,False,False,True,True,0.5082003765728491
ORD00003406,PROD00003406,USER00003406,2023-09-20,2023-06-17,66.54,2,Defective,Returned,-95.0,21,City59,4.62,1,133.08,False,True,False,False,False,True,False,False,False,True,0.5110739953224732
ORD00003409,PROD00003409,USER00003409,2023-10-04,,301.56,3,,Not Returned,,59,City11,43.74,0,904.6800000000001,False,False,False,False,False,False,False,False,False,True,0.5159247586264156
ORD00003411,PROD00003411,USER00003411,2023-01-12,,466.93,1,,Not Returned,,65,City63,44.41,0,466.93,False,True,False,True,False,True,False,False,False,True,0.5539752527238752
ORD00003414,PROD00003414,USER00003414,2024-04-23,,357.92,3,,Not Returned,,26,City11,29.96,0,1073.76,False,True,False,False,False,False,False,True,False,True,0.5017563476137845
ORD00003415,PROD00003415,USER00003415,2023-06-02,2024-07-02,475.6,4,Defective,Returned,396.0,59,City45,35.27,1,1902.4,True,False,False,False,False,True,False,False,False,False,0.5199082282551754
ORD00003416,PROD00003416,USER00003416,2023-07-11,2024-12-24,393.87,4,Changed mind,Returned,532.0,27,City30,29.8,1,1575.48,False,False,False,True,False,False,True,False,False,False,0.5178917347816603
ORD00003417,PROD00003417,USER00003417,2024-07-09,2023-09-09,115.36,5,Wrong item,Returned,-304.0,60,City1,40.15,1,576.8,False,True,False,False,True,False,False,False,True,True,0.5092709971801814
ORD00003419,PROD00003419,USER00003419,2024-07-14,2023-11-28,186.02,3,Defective,Returned,-229.0,56,City29,0.14,1,558.0600000000001,False,False,False,True,False,False,True,False,False,True,0.5051494797751697
ORD00003422,PROD00003422,USER00003422,2023-07-28,,343.25,5,,Not Returned,,61,City5,46.8,0,1716.25,True,False,False,False,False,False,True,False,False,False,0.5253282504783439
ORD00003424,PROD00003424,USER00003424,2023-08-10,,391.1,4,,Not Returned,,46,City95,30.29,0,1564.4,False,True,False,True,False,False,False,False,False,False,0.5094619203359996
ORD00003425,PROD00003425,USER00003425,2023-12-22,,394.12,1,,Not Returned,,66,City26,47.5,0,394.12,False,False,True,False,False,False,True,False,False,False,0.5033724675154447
ORD00003426,PROD00003426,USER00003426,2024-05-09,2023-04-14,352.32,4,Defective,Returned,-391.0,64,City65,36.93,1,1409.28,False,True,False,True,False,False,False,True,False,True,0.5162219109146229
ORD00003427,PROD00003427,USER00003427,2023-04-28,2024-11-03,386.91,2,Defective,Returned,555.0,31,City60,45.51,1,773.82,True,False,False,False,True,False,True,False,False,False,0.5285749585863166
ORD00003428,PROD00003428,USER00003428,2023-11-26,,165.41,4,,Not Returned,,51,City85,33.79,0,661.64,False,False,False,False,True,False,True,False,False,True,0.5243954673729366
ORD00003429,PROD00003429,USER00003429,2024-12-23,,253.46,5,,Not Returned,,27,City21,44.57,0,1267.3,False,True,False,True,False,True,False,False,False,False,0.5459668359829792
ORD00003430,PROD00003430,USER00003430,2023-05-26,,278.45,3,,Not Returned,,48,City65,4.28,0,835.3499999999999,False,True,False,False,True,False,True,False,False,True,0.5009793466517909
ORD00003431,PROD00003431,USER00003431,2023-04-18,,393.59,4,,Not Returned,,68,City40,23.8,0,1574.36,True,False,False,True,False,False,False,False,False,False,0.5026466887013674
ORD00003433,PROD00003433,USER00003433,2024-10-15,,79.1,3,,Not Returned,,58,City96,15.93,0,237.29999999999998,True,False,False,False,True,False,True,False,False,True,0.5137631657811689
ORD00003438,PROD00003438,USER00003438,2023-11-05,,42.97,2,,Not Returned,,52,City99,18.37,0,85.94,False,True,False,False,False,True,False,False,False,True,0.5228647889479938
ORD00003440,PROD00003440,USER00003440,2024-01-30,,332.17,4,,Not Returned,,25,City11,47.9,0,1328.68,True,False,False,True,False,False,True,False,False,True,0.5439164859066843
ORD00003441,PROD00003441,USER00003441,2024-01-09,2024-10-06,332.4,1,Not as described,Returned,271.0,65,City29,14.4,1,332.4,True,False,False,False,False,True,False,False,False,False,0.5114089885272396
ORD00003442,PROD00003442,USER00003442,2023-04-02,2023-05-26,169.36,5,Defective,Returned,54.0,29,City89,7.8,1,846.8000000000001,False,False,False,False,False,False,True,False,False,True,0.5028761997647416
ORD00003443,PROD00003443,USER00003443,2024-11-26,,153.37,2,,Not Returned,,29,City84,9.32,0,306.74,True,False,False,False,True,False,True,False,False,True,0.5058891501777633
ORD00003444,PROD00003444,USER00003444,2024-12-20,,274.43,4,,Not Returned,,37,City100,21.52,0,1097.72,True,False,False,True,False,False,False,False,False,True,0.5103534243379902
ORD00003446,PROD00003446,USER00003446,2024-03-17,2023-05-26,92.96,3,Wrong item,Returned,-296.0,65,City76,32.8,1,278.88,False,False,False,True,False,False,False,True,False,False,0.5098464848995826
ORD00003448,PROD00003448,USER00003448,2024-05-09,2023-08-10,476.23,2,Defective,Returned,-273.0,37,City97,7.68,1,952.46,False,False,False,True,False,True,False,False,False,False,0.5099938622925343
ORD00003449,PROD00003449,USER00003449,2023-08-20,,400.98,1,,Not Returned,,53,City37,45.52,0,400.98,False,True,False,True,False,False,True,False,False,False,0.5420370453097828
ORD00003450,PROD00003450,USER00003450,2023-04-16,2023-03-05,285.19,4,Wrong item,Returned,-42.0,70,City57,49.93,1,1140.76,False,False,True,True,False,False,True,False,False,True,0.5183044988069072
ORD00003451,PROD00003451,USER00003451,2023-11-28,,107.58,4,,Not Returned,,61,City89,34.34,0,430.32,True,False,False,False,True,False,False,True,False,True,0.5108154483032646
ORD00003458,PROD00003458,USER00003458,2024-07-21,,205.56,4,,Not Returned,,38,City22,47.9,0,822.24,True,False,False,False,False,True,False,False,False,False,0.5394810234341659
ORD00003459,PROD00003459,USER00003459,2024-10-03,,150.0,3,,Not Returned,,27,City40,38.74,0,450.0,True,False,False,False,True,False,False,False,False,False,0.5124641231143201
ORD00003460,PROD00003460,USER00003460,2023-06-04,2023-11-04,151.48,4,Changed mind,Returned,153.0,32,City31,21.61,1,605.92,False,True,False,False,True,True,False,False,False,True,0.5261392368037674
ORD00003461,PROD00003461,USER00003461,2023-07-13,,385.91,3,,Not Returned,,63,City63,46.75,0,1157.73,True,False,False,False,False,False,False,True,False,True,0.514048373704266
ORD00003463,PROD00003463,USER00003463,2024-07-10,2023-01-09,327.43,5,Wrong item,Returned,-548.0,22,City12,35.52,1,1637.15,False,True,False,True,False,False,False,True,False,True,0.5144873078366501
ORD00003465,PROD00003465,USER00003465,2023-12-09,,359.54,5,,Not Returned,,49,City47,31.62,0,1797.7,False,False,False,True,False,False,False,False,False,True,0.5111060091785375
ORD00003467,PROD00003467,USER00003467,2023-07-15,,28.51,4,,Not Returned,,37,City20,42.39,0,114.04,False,True,False,False,True,False,False,False,True,False,0.5072049901903167
ORD00003474,PROD00003474,USER00003474,2024-06-10,2023-07-04,180.47,4,Defective,Returned,-342.0,62,City76,40.91,1,721.88,False,True,False,False,True,False,False,False,True,True,0.506553016259869
ORD00003475,PROD00003475,USER00003475,2024-01-19,,167.0,1,,Not Returned,,50,City94,37.8,0,167.0,True,False,False,True,False,False,False,False,False,False,0.5202933247045286
ORD00003476,PROD00003476,USER00003476,2023-04-09,2024-10-22,46.5,5,Defective,Returned,562.0,29,City41,15.98,1,232.5,True,False,False,False,False,False,False,False,False,True,0.5051476872312074
ORD00003479,PROD00003479,USER00003479,2024-12-03,,108.51,4,,Not Returned,,18,City15,45.98,0,434.04,False,True,False,False,True,False,False,True,False,False,0.5161956166934761
ORD00003480,PROD00003480,USER00003480,2023-08-30,2024-10-31,123.95,3,Wrong item,Returned,428.0,62,City14,6.62,1,371.85,False,True,False,False,True,False,True,False,False,True,0.5062299323365907
ORD00003481,PROD00003481,USER00003481,2024-05-31,,385.77,4,,Not Returned,,43,City59,19.17,0,1543.08,False,True,False,True,False,False,False,False,False,False,0.5002674650850967
ORD00003482,PROD00003482,USER00003482,2024-02-26,,329.42,3,,Not Returned,,51,City94,32.35,0,988.26,False,True,False,False,False,False,False,True,False,True,0.5043755762883986
ORD00003484,PROD00003484,USER00003484,2024-11-11,,278.02,4,,Not Returned,,46,City1,49.16,0,1112.08,True,False,False,True,False,False,False,True,False,False,0.5220759202079505
ORD00003486,PROD00003486,USER00003486,2023-05-12,2023-05-18,30.89,2,Defective,Returned,6.0,36,City98,15.08,1,61.78,False,True,False,True,False,False,False,False,False,True,0.5098797319077362
ORD00003488,PROD00003488,USER00003488,2023-01-03,2023-03-15,383.3,1,Not as described,Returned,71.0,64,City18,13.61,1,383.3,False,False,False,False,True,False,True,False,False,False,0.5006449065066934
ORD00003489,PROD00003489,USER00003489,2023-08-13,2023-03-16,60.34,1,Wrong item,Returned,-150.0,67,City15,25.94,1,60.34,False,True,False,True,False,False,True,False,False,False,0.5245950244105378
ORD00003490,PROD00003490,USER00003490,2023-10-22,2023-03-21,76.62,3,Defective,Returned,-215.0,18,City46,47.51,1,229.86,False,True,False,False,False,False,False,False,False,True,0.5282723765007773
ORD00003493,PROD00003493,USER00003493,2023-02-07,,398.03,4,,Not Returned,,30,City69,36.21,0,1592.12,False,False,False,False,False,True,False,False,False,False,0.5201265494030346
ORD00003494,PROD00003494,USER00003494,2023-06-11,2024-11-17,295.62,2,Wrong item,Returned,525.0,69,City2,29.18,1,591.24,True,False,False,False,True,False,False,False,False,True,0.5079690936347756
ORD00003495,PROD00003495,USER00003495,2024-09-06,,377.79,1,,Not Returned,,59,City51,49.96,0,377.79,False,False,True,True,False,False,True,False,False,False,0.5155480151142025
ORD00003496,PROD00003496,USER00003496,2023-09-19,,494.25,1,,Not Returned,,59,City22,39.03,0,494.25,False,False,False,True,False,False,False,False,False,False,0.5191507167796154
ORD00003498,PROD00003498,USER00003498,2023-08-11,,235.93,1,,Not Returned,,49,City42,45.14,0,235.93,False,False,False,False,False,True,False,False,False,True,0.5394524926365499
ORD00003500,PROD00003500,USER00003500,2023-08-12,,184.2,2,,Not Returned,,45,City36,42.38,0,368.4,False,True,False,False,False,True,False,False,False,False,0.5361093532366942
ORD00003501,PROD00003501,USER00003501,2024-03-13,,453.03,1,,Not Returned,,59,City62,49.24,0,453.03,False,True,False,False,True,False,False,False,False,True,0.5275757314700866
ORD00003502,PROD00003502,USER00003502,2024-09-23,2024-07-17,134.07,3,Changed mind,Returned,-68.0,50,City29,12.42,1,402.21,True,False,False,True,False,False,False,True,False,True,0.5006146103055452
ORD00003503,PROD00003503,USER00003503,2024-06-09,2023-02-23,335.45,4,Not as described,Returned,-472.0,47,City42,49.49,1,1341.8,True,False,False,True,False,False,False,True,False,True,0.5260901933975123
ORD00003507,PROD00003507,USER00003507,2024-01-30,2024-08-30,229.26,5,Changed mind,Returned,213.0,59,City17,30.68,1,1146.3,False,True,False,False,True,False,False,True,False,True,0.5047510321289232
ORD00003510,PROD00003510,USER00003510,2024-11-29,2024-04-16,245.61,2,Defective,Returned,-227.0,70,City58,37.37,1,491.22,False,True,False,True,False,False,True,False,False,False,0.5343616240213968
ORD00003516,PROD00003516,USER00003516,2024-10-19,,56.73,5,,Not Returned,,60,City6,26.48,0,283.65,False,False,True,True,False,True,False,False,False,False,0.5095275647231031
ORD00003522,PROD00003522,USER00003522,2024-02-28,2024-01-12,183.93,4,Defective,Returned,-47.0,18,City81,16.18,1,735.72,True,False,False,False,True,False,True,False,False,False,0.5064529706505804
ORD00003524,PROD00003524,USER00003524,2024-02-10,,297.93,5,,Not Returned,,21,City69,12.65,0,1489.65,False,False,False,False,True,True,False,False,False,False,0.5026296188765356
ORD00003526,PROD00003526,USER00003526,2023-08-30,,134.5,1,,Not Returned,,24,City80,43.94,0,134.5,False,True,False,False,True,False,False,False,False,False,0.516519717216681
